Account ID	Summoner Name	Rank	Role	Lane	Wins	kills	deaths	assists	goldEarned	goldSpent	magicDamageDealt	magicDamageDealtToChampions	magicalDamageTaken	physicalDamageDealt	physicalDamageDealtToChampions	physicalDamageTaken	trueDamageDealt	trueDamageDealtToChampions	trueDamageTaken	totalDamageDealt	totalDamageDealtToChampions	totalDamageTaken	longestTimeSpentLiving	damageDealtToTurrets	damageDealtToObjectives	totalHeal	totalUnitsHealed	visionScore	wardsPlaced	wardsKilled	visionWardsBoughtInGame	sightWardsBoughtInGame	totalTimeCrowdControlDealt	damageSelfMitigated	timeCCingOthers	totalMinionsKilled	neutralMinionsKilled	largestCriticalStrike	neutralMinionsKilledTeamJungle	neutralMinionsKilledEnemyJungle	champLevel	doubleKills	tripleKills	quadraKills	pentaKills	unrealKills	inhibitorKills	turretKills	killingSprees	largestKillingSpree	largestMultiKill
JdebYxeSqAMmO0lNviGmm_w_xeqt9K8fIwkxiJY6CX2v4V4	ExcaliburPlay	GOLD III	NONE	JUNGLE	48	6.78	6.06	8.63	10412.46	9518.3	30590.99	4092.62	7531.06	77338.34	9766.68	15159.74	10007.24	1374.95	1203.04	117937.29	15235.0	23894.71	629.42	1959.52	17837.56	9040.77	8.07	17.88	7.61	1.92	0.26	0.0	187.4	15295.67	13.66	36.79	83.37	346.51	56.42	5.9	13.31	0.47	0.02	0.0	0.0	0.0	0.25	0.93	1.59	3.08	1.3
5YXVDfs14dJkf4JF0ikpxZrhLB6ayIWPjFM3-xx_khKIK5Y	Kitsune Hime	GOLD III	SOLO	MID	46	5.26	5.48	9.57	9331.93	8642.65	61763.56	14090.53	7912.43	10115.33	1338.17	8396.74	13336.58	2911.23	882.88	85216.38	18340.83	17192.86	601.43	1928.02	3490.36	2423.17	1.55	19.25	9.93	1.77	0.62	0.0	134.64	9058.98	29.0	110.85	3.05	11.54	1.35	0.77	13.29	0.47	0.07	0.01	0.0	0.0	0.13	0.52	1.26	2.53	1.29
HRWzGTra0FOB1JtkF7Ok299cCpa6NwMa5WsT8_seGheb82I	void666	GOLD III	SOLO	TOP	52	7.92	6.9	6.53	11685.41	10866.17	23511.37	5556.31	8719.5	85709.59	12352.59	14269.3	6435.85	1669.9	1505.88	115657.56	19579.49	24495.6	626.27	3369.08	9028.72	3645.78	0.88	18.88	8.11	1.41	0.69	0.0	181.18	17186.53	26.27	135.33	23.27	334.87	13.07	4.48	14.88	0.82	0.08	0.0	0.0	0.0	0.21	1.33	1.75	3.38	1.52
9Esti1fyyyNEzRqRNDNhPv-OQ6Ay-QU9hDqRWPmPqTB2OXM	danilcaPestoff	GOLD III	DUO_SUPPORT	BOTTOM	51	4.74	5.88	11.57	9428.6	8596.9	21064.35	7247.54	7614.19	46359.23	7371.5	11115.87	3850.38	556.6	890.9	71274.64	15176.34	19621.79	582.37	2323.4	5125.73	5236.37	2.35	35.6	14.42	4.46	1.73	0.0	190.92	14943.79	34.41	70.6	7.32	290.19	4.91	0.59	13.01	0.35	0.05	0.01	0.0	0.0	0.11	0.73	1.07	2.17	1.18
Y6Qu7K0vlkmZygvstK_JWsCIk7f0PeG97BSFO3dk7hhLnw4	ВНУЧКА ГИТЛЕРА	GOLD III	SOLO	TOP	50	7.15	6.85	7.43	10923.03	9987.52	26281.68	4910.18	8045.42	78503.04	11189.91	14109.5	8052.13	1939.93	1419.24	112837.73	18040.78	23575.11	540.66	2833.97	8066.99	5396.19	1.72	15.13	7.37	1.1	0.64	0.0	171.5	18504.61	22.71	126.24	20.85	207.43	14.2	1.64	13.98	0.79	0.12	0.05	0.0	0.0	0.17	1.05	1.65	3.27	1.52
KA4Nuv8qWAAAUvItJaVEBsEDJuEhTB8eLMNPiLfGM_SSozs	Elanter	GOLD III	NONE	JUNGLE	47	4.93	7.43	6.74	9666.91	8952.71	4604.66	186.17	7639.22	102111.98	10155.55	18124.43	13075.17	1341.17	1502.81	119792.56	11683.36	27267.28	481.98	1958.44	23245.82	10355.66	0.99	23.51	10.42	1.41	5.49	0.0	236.17	19441.13	17.04	31.72	90.43	5.59	56.9	6.58	12.59	0.22	0.01	0.0	0.0	0.0	0.16	1.01	0.94	1.97	1.13
8wwDxXlgM9899FKHL2CdauIgJBNLzRRzSke3dYC311GSz34	Проктолоg	GOLD III	DUO_SUPPORT	BOTTOM	48	4.74	6.97	9.78	9993.14	9013.74	31147.72	6830.09	6927.87	70191.11	9534.43	13227.36	7422.32	967.53	1142.5	108761.97	17332.7	21298.55	546.18	2302.51	9760.86	5808.43	2.42	32.38	13.44	2.59	2.19	0.0	278.08	14426.08	27.3	78.86	37.85	173.48	24.67	3.81	13.44	0.39	0.03	0.0	0.0	0.0	0.12	0.79	1.1	1.95	1.19
5iF1NtQ0DEQCUca2p1QfUV5gnmkJOQDP59nZSgslntlI2GU	BOBRelite	GOLD III	DUO_SUPPORT	BOTTOM	45	5.35	8.96	15.23	9774.88	8570.8	31640.84	14178.14	8495.37	8832.58	2662.88	11175.37	3653.24	1117.41	870.9	44127.48	17959.31	20542.41	446.18	1681.65	4082.94	7624.52	3.62	56.83	26.29	7.18	10.72	0.0	79.36	11329.03	21.3	33.52	2.09	15.41	0.57	0.4	13.23	0.49	0.05	0.0	0.0	0.0	0.17	0.57	1.19	1.8	1.34
AtWN2P-rmDNs34okQzHUW3KT20ciIdBDrVuLcCWRZRzfsSs	Димчикин	GOLD III	SOLO	MID	49	6.57	5.26	7.04	10654.91	9672.1	60603.46	9325.1	7117.28	43979.0	5685.15	11933.42	6627.2	1147.15	1076.52	111210.38	16158.12	20128.12	638.25	3685.02	7627.51	4059.52	1.19	15.32	8.0	0.98	1.33	0.0	125.22	15787.91	16.87	130.32	12.45	91.43	7.35	1.82	13.97	0.54	0.07	0.03	0.01	0.0	0.21	1.29	1.57	3.2	1.48
wOTHdlbCEjICj0XUVkFHznQRwoabUVMhce60hLyjRQ_mzwQ	NoDodgy	GOLD III	NONE	JUNGLE	53	7.38	6.85	9.61	10951.46	10301.93	57475.81	11481.42	8297.03	45868.77	6763.0	13966.46	7798.95	951.5	1002.79	111144.3	19196.61	23267.26	558.8	2490.76	9135.91	7068.43	2.15	19.95	8.83	1.61	1.54	0.0	230.41	17465.42	21.77	82.31	43.29	141.49	29.57	2.82	13.78	0.72	0.07	0.0	0.0	0.0	0.12	0.9	1.76	3.25	1.46
deyN4TNyawXss8CrAF7G16H6bEhHGdUsvzhswys5qDSa0hs	Vurado Havem	GOLD III	DUO_CARRY	BOTTOM	48	6.8	7.08	9.88	10489.3	9386.2	53116.9	13461.39	8288.48	49390.18	6413.35	11647.44	3748.65	789.23	888.02	106256.38	20664.62	20824.77	542.46	2655.2	7929.58	5430.74	2.66	19.76	9.35	1.81	1.11	0.0	192.02	10029.21	18.72	129.08	6.81	262.65	2.42	1.0	13.09	0.87	0.11	0.01	0.0	0.0	0.11	1.04	1.59	2.43	1.45
KD-GD6e982e5FYeCoRRi4rzrlzx7ldDfWMj-zjwKG5bndsY	Wata2012	GOLD III	NONE	BOTTOM	56	7.44	7.22	9.83	12060.13	11080.48	59057.94	11056.42	9072.04	68017.12	9830.38	16380.55	8453.98	1228.96	1551.03	135529.81	22116.45	27004.55	544.48	3837.88	11682.47	6957.21	1.75	33.28	12.89	2.52	1.47	0.0	410.6	22630.88	39.91	107.86	40.02	178.25	28.14	3.11	14.61	0.72	0.09	0.01	0.0	0.0	0.35	1.49	1.66	3.34	1.47
l2OedYjUQdVSiUMwYWyknzkCRqC1SXFGs7UrvmhapHhydwU	kjjnkn007	GOLD III	NONE	JUNGLE	50	8.06	7.04	6.28	10902.3	10047.32	40832.68	6550.51	9503.83	75912.03	9209.21	17946.04	8451.14	1741.11	1287.71	125196.71	17501.62	28738.24	495.22	1452.04	12957.93	9895.25	1.0	17.5	8.09	1.32	0.03	0.0	215.76	20505.97	19.6	40.39	91.48	3.04	66.42	5.51	13.46	1.03	0.18	0.02	0.01	0.0	0.14	0.62	1.88	3.52	1.66
p5cwHLU2aYh-lZSWP8tO2GKAF5TQdXYtd3LH4DzOO5OKOWw	PhoenixULTRA	GOLD III	NONE	JUNGLE	49	7.38	6.91	7.82	12037.96	11044.57	32484.7	4386.71	8301.87	108197.53	12262.57	18377.7	12777.39	1593.44	1846.29	153460.56	18243.4	28526.72	563.13	2704.89	20443.85	10066.33	2.0	13.19	3.29	2.33	0.33	0.0	259.69	23740.88	16.57	75.71	92.98	258.72	64.41	2.86	14.25	0.74	0.1	0.02	0.0	0.0	0.24	1.4	1.77	3.26	1.48
zlT3NiaQF_ln8zUmMjQYhx_K8nId0NYXWftYGDjMksPvkoA	Бoрис Бритвa	GOLD III	SOLO	TOP	49	6.04	3.79	6.86	11634.24	10762.68	30913.69	6290.05	7754.51	94181.87	12566.03	14426.34	7155.18	596.04	2560.98	132251.62	19452.85	24742.75	752.06	5765.56	12114.6	5682.61	0.99	13.5	6.99	1.07	0.59	0.0	293.24	28535.97	21.31	159.21	12.98	1.27	6.5	1.66	15.03	0.58	0.07	0.01	0.0	0.0	0.53	2.4	1.47	3.55	1.41
JgbfGNHpMFj53gtR9C-lxQuOmnFsBgHCWZ9iV78-EjclMGM	Старина Rambler	GOLD III	SOLO	BOTTOM	43	4.32	5.22	9.12	9848.42	8943.7	38562.61	7381.97	7357.96	47952.97	5926.15	12046.98	5581.55	849.6	1006.62	92098.04	14158.43	20412.45	655.44	2015.38	5693.95	5511.79	2.35	30.02	12.7	3.25	1.9	0.0	222.96	18022.84	25.93	106.24	16.24	211.34	10.97	1.06	13.78	0.35	0.02	0.0	0.0	0.0	0.13	0.66	0.91	2.14	1.21
H_qlsGAupOT3gJ9M9ADl4OT2ZCv62SNIV5Fmnpfa6MQce_E	SB Kirill	GOLD III	SOLO	MID	45	7.67	5.47	8.83	10978.43	9847.35	79522.65	16501.29	7208.84	32636.11	3864.67	9764.47	4938.51	848.51	1029.06	117097.97	21215.21	18003.21	615.26	2071.34	5592.24	2275.18	1.22	17.35	8.81	1.71	0.14	0.0	159.43	11035.51	23.56	129.95	11.29	64.47	7.31	1.08	14.09	0.75	0.07	0.01	0.0	0.0	0.14	0.81	1.61	3.74	1.45
v0W7wbAq1OlgKAyyCN221_UXFn8X8KbiWLjJAIe4M4s-QWc	Solomiyka	GOLD III	DUO_CARRY	BOTTOM	55	8.4	5.77	8.26	12380.08	11337.08	37607.74	8706.82	7771.65	83364.45	13097.04	11631.61	6393.14	732.61	1186.63	127366.08	22537.23	20590.7	607.35	3483.72	9673.34	4993.8	2.35	20.73	10.6	1.28	0.64	0.0	142.82	12795.76	18.29	149.66	12.97	252.61	6.53	1.69	14.2	0.96	0.11	0.02	0.0	0.0	0.23	1.28	1.96	3.76	1.63
UPlmAdWEpvNOtyBzggKML2SszXEijMOXgq0bWWwF_Fqqw-A	Your Kitten	GOLD III	SOLO	MID	57	10.3	4.93	7.94	11482.66	10557.13	61709.5	14073.46	7044.54	45025.65	7204.87	12987.1	3870.03	805.04	1338.33	110605.82	22084.08	21370.81	628.36	2752.13	6361.49	6449.29	1.24	16.06	8.54	1.2	0.59	0.0	93.33	15329.45	10.07	116.65	9.42	100.2	4.98	1.16	13.88	1.51	0.34	0.07	0.04	0.0	0.23	0.79	2.16	5.29	1.97
7K0bisEZpkCW7gmmsEyu-WzULYE_n7Q9wIntoz8C4E5UxPg	FairyGames	GOLD III	DUO_SUPPORT	BOTTOM	53	2.7	5.61	11.51	7995.36	7156.55	20523.38	4690.38	7383.01	18280.16	2683.94	10607.43	10305.88	802.94	1494.39	49110.35	8177.91	19485.78	569.56	1292.95	4496.81	8041.43	4.11	24.03	10.79	2.49	1.55	0.0	124.22	21999.38	23.07	44.27	12.1	1.97	7.97	0.66	12.42	0.1	0.01	0.0	0.0	0.0	0.14	0.46	0.59	1.14	0.94
ughwMfnVx-JFhNzAZR1pCD8pqXQehdVnKDzWeKWUKDSKVB8	King Of Heaven	GOLD III	SOLO	MID	53	7.99	5.81	7.64	10859.63	10024.79	57364.9	12314.23	9887.66	47462.55	6333.4	15119.2	5575.06	1554.26	1373.61	110403.26	20202.6	26381.32	607.93	2487.56	5519.84	6897.52	1.22	17.55	9.46	0.87	0.11	0.0	100.01	19315.41	11.41	117.54	10.62	68.58	7.65	0.86	14.28	1.28	0.29	0.07	0.01	0.0	0.13	0.91	1.92	3.66	1.85
D8Vy9WgbMl-dtkyPYi2NPsjK7yNK5A_WgsrT5cDkxGL1XSk	Murcifer	GOLD III	SOLO	TOP	49	6.76	7.83	7.1	11065.47	10068.77	56040.91	10765.46	9608.12	39297.46	6970.06	15480.16	7915.43	1824.73	1367.52	103254.53	19561.05	26456.69	481.4	3243.46	6773.85	6366.42	1.54	22.33	9.95	2.99	0.89	0.0	210.64	21682.67	22.57	120.96	8.28	82.6	4.34	0.8	14.19	0.56	0.1	0.01	0.0	0.0	0.13	0.82	1.62	2.75	1.47
_Cy63y0wL8_ZhWW84RDRXDnT5Y3Q0dJc9NhGWXMr1VRa_nE	Qexer	GOLD III	SOLO	BOTTOM	51	4.98	5.01	8.03	9811.54	9087.41	25878.91	4974.53	7288.62	67650.01	9105.92	13052.61	6213.06	714.5	1139.07	99742.78	14795.65	21481.17	619.14	2686.6	9144.41	5235.24	2.01	15.77	6.5	1.68	1.09	0.0	217.09	18462.71	22.83	106.26	20.17	246.16	13.5	1.18	13.36	0.49	0.07	0.0	0.0	0.0	0.12	0.89	1.13	2.41	1.28
vxUvBptIqeKj5ZF5XLuN6ND7ztpmxjT74rynjhDxuZPV7CI	Kishim0	GOLD III	SOLO	BOTTOM	52	5.09	5.98	10.25	9531.33	8704.81	56078.75	12474.79	7905.87	18699.67	3279.5	11489.92	5418.71	878.14	1456.0	80198.0	16633.1	20852.58	571.42	2240.98	6436.17	5027.98	2.09	31.08	13.38	2.54	3.81	0.0	143.27	21943.13	26.52	88.81	7.57	2.82	3.24	1.57	13.39	0.6	0.14	0.02	0.01	0.0	0.19	0.66	1.06	2.46	1.42
w9oFPx5C0WiX7fop3LugBVOMhIoB38Hav4jD86aJ4wXCJR0	DooMBlaDeua	GOLD III	SOLO	MID	59	6.05	6.15	8.6	11738.13	10687.74	100987.19	16030.31	7982.36	28506.09	3173.46	10938.8	6954.16	944.58	1106.52	136448.18	20149.01	20028.41	654.77	4078.58	8769.09	3358.07	1.03	24.74	11.4	1.96	4.3	0.0	243.86	15865.85	40.88	149.15	15.21	51.21	7.54	2.42	14.57	0.54	0.06	0.0	0.0	0.0	0.41	1.57	1.35	3.0	1.42
0wMsWR77FTdrKQaNu12i9YELmatt0ep1H9e96hFhYnnmv3c	0Lizard0	GOLD III	SOLO	MID	61	4.69	6.13	8.68	9011.51	8251.55	53249.54	10979.39	6708.11	13809.76	1615.87	10975.86	5301.0	893.44	770.41	72361.08	13489.42	18455.12	549.26	2315.07	4891.5	5033.42	1.7	17.59	8.81	1.61	0.27	0.0	203.49	13595.04	24.97	83.42	6.87	6.25	4.1	0.76	13.4	0.23	0.04	0.01	0.0	0.0	0.2	0.84	1.07	1.92	1.14
5Nu1BuxTTMCainfEEsF_VdPMPbDi3frOKcop4CWPCWN00og	Basterin	GOLD III	SOLO	MID	54	7.59	4.95	6.62	11864.27	10540.47	63453.85	11130.54	7388.76	59576.89	7583.07	10931.66	7135.14	923.12	1224.25	130166.69	19637.45	19545.48	712.69	3946.81	8452.58	4153.82	1.39	18.92	9.36	1.84	0.84	0.0	148.23	12961.92	18.94	149.38	16.7	239.57	10.82	1.16	14.41	0.97	0.2	0.02	0.0	0.0	0.34	1.54	1.67	4.15	1.68
q7tpYB_gCCWIH0KaNXcntn6TPshb4yFw5jI1N8cXt5BSTT8	ФУРИК	GOLD III	SOLO	BOTTOM	58	5.17	5.25	7.95	10363.3	9400.24	48199.6	7712.61	6839.57	55709.33	6658.18	12675.4	10275.64	1516.3	1007.53	114185.48	15887.93	20523.34	638.66	3125.38	10884.78	3947.85	1.27	29.93	11.72	3.14	1.06	0.0	225.66	18009.39	30.1	106.92	23.51	56.15	14.13	2.61	14.09	0.35	0.01	0.0	0.0	0.0	0.16	1.22	1.36	2.57	1.25
xCJ8qkHWYC4H0IVBc5mBLPELPQBu9TfnFgIKEwMg1mayydM	Grodex	GOLD III	NONE	JUNGLE	53	5.94	6.87	11.46	10794.34	9673.28	85438.75	16509.88	9108.85	18729.62	2025.23	15926.73	5906.68	1173.27	1022.33	110075.81	19709.2	26058.68	548.34	1527.43	10909.11	10749.09	1.42	42.56	12.26	5.25	2.58	0.0	265.81	15914.89	43.08	44.87	63.96	37.2	43.39	6.86	14.06	0.54	0.09	0.04	0.01	0.0	0.17	0.56	1.31	2.64	1.42
WiHzUMgxKqyW9-WuZJKVFvMjYbX8iyfIC1W-eJrY0vg_jCU	LeiZZu	GOLD III	SOLO	MID	48	7.19	8.21	7.18	11594.54	10760.31	25219.49	4645.2	9267.5	103797.11	13656.36	16289.79	8683.58	1494.52	1806.15	137701.06	19796.83	27364.36	499.85	2743.79	14177.53	6704.7	1.53	24.23	11.1	2.31	1.82	0.0	179.78	21386.59	25.88	112.63	41.85	490.96	25.6	3.81	14.06	0.89	0.14	0.0	0.0	0.0	0.18	1.01	1.65	3.01	1.62
X6TVVIfxkK2D-QSGYvFO7HcepvdooHnhZ-b7oadsfRhtGi8	theCOT	GOLD III	SOLO	BOTTOM	50	5.69	6.2	8.54	9801.1	8823.91	27597.49	6972.12	7450.46	61623.21	8227.87	10478.68	5045.13	999.13	1150.05	94266.55	16199.76	19080.04	506.95	2286.86	6898.88	3664.74	1.34	20.57	9.54	1.78	1.31	0.0	144.22	14999.95	22.44	99.11	13.81	349.03	9.56	0.87	12.85	0.55	0.03	0.0	0.0	0.0	0.16	0.78	1.39	2.53	1.31
1eSvfipNrdAdnOpHouypNylVd0wNaU3Zw0NCd7HNfFHEFuA	LexoZoom	GOLD III	SOLO	TOP	55	7.42	6.08	5.83	11853.97	10958.14	12726.7	2085.27	7786.75	113007.97	15319.95	13530.08	6066.77	527.01	1686.61	131801.82	17932.64	23004.39	603.19	5200.5	10941.96	6308.07	1.12	16.67	8.25	1.15	1.07	0.0	142.22	21790.57	22.38	144.54	22.1	174.54	12.09	3.24	14.41	0.77	0.11	0.02	0.0	0.0	0.27	1.82	1.52	3.79	1.57
66OkcdBOe1YOLxAk8Kfm5MJPhz1Hu0LJuBu4R8puRSLrdjc	vadrr	GOLD III	NONE	JUNGLE	54	7.72	6.89	9.01	10537.92	9583.25	19474.1	4067.73	9246.12	77866.15	11898.72	17314.07	11285.13	1941.71	1980.88	108626.18	17908.85	28542.03	483.57	1778.04	12793.91	10650.75	1.45	15.45	6.73	1.57	0.11	0.0	163.7	21249.61	23.75	52.54	64.04	95.0	47.11	1.92	13.5	0.86	0.06	0.02	0.01	0.0	0.18	0.8	1.88	3.11	1.55
gMwEpow0xKDKlMbwRvGfwL8zLUd_mdlf3hLcLI8frVwO5y4	Romara	GOLD III	SOLO	TOP	47	5.95	8.5	8.67	11017.86	10108.01	49498.73	10610.29	10826.57	56069.4	8164.98	17897.98	12284.3	913.62	1756.55	117853.23	19689.62	30481.86	482.39	3028.94	10289.28	8035.59	1.46	15.5	6.55	2.04	0.19	0.0	330.13	26649.56	35.01	114.53	29.43	209.95	18.25	3.71	14.22	0.45	0.02	0.01	0.0	0.0	0.12	0.88	1.28	2.43	1.35
wPJsc3llse_O-1AChpYbPHhxv65ErXZhYFLzT8Pn9RGVudM	Sunrisе	GOLD III	DUO_SUPPORT	BOTTOM	49	4.02	6.23	11.57	9137.21	8204.05	24156.83	6084.7	6652.31	32701.89	4846.18	8909.79	3213.44	597.68	835.15	60072.83	11529.31	16398.05	571.15	2367.25	4928.66	6046.93	3.29	40.82	19.79	3.58	6.94	0.0	156.17	9930.69	27.03	68.83	3.28	186.46	1.54	0.55	12.68	0.33	0.03	0.0	0.0	0.0	0.18	0.75	0.87	1.67	1.14
JbOdnCkIhnZe3E5pl7DzFfd1vLW-dlJZhXj9DJRK6ZSIxpY	Bloody Ice	GOLD III	SOLO	MID	51	7.46	6.01	7.92	11606.19	10743.56	81695.54	15961.9	7682.05	41878.04	4637.32	11734.21	5032.34	643.65	983.15	128606.49	21243.49	20400.14	585.18	2692.7	7149.08	5759.2	1.72	19.0	9.96	1.39	0.55	0.0	242.71	12996.49	21.38	116.98	42.79	109.15	30.22	4.39	14.56	0.7	0.1	0.0	0.0	0.0	0.16	1.03	1.69	3.44	1.43
vDY75Vg8APFXhHYWNjUpWWvbVzz71YdHw53toKe3y4ALMFk	ludderking	GOLD III	SOLO	TOP	51	8.85	8.8	7.37	12371.66	11244.16	30050.74	7117.93	10401.17	97801.68	14795.67	18020.99	7902.14	2156.11	1473.51	135755.4	24070.58	29896.59	444.43	4485.72	9100.93	7455.61	1.33	12.65	5.11	1.4	1.06	0.0	220.1	23274.49	17.88	138.84	16.92	426.27	10.96	2.28	14.4	1.05	0.18	0.04	0.0	0.0	0.12	1.42	2.15	3.26	1.63
5cuftZbdB3j9bCe7LOQLOtEEG_HXqLESkZqljUI2ZxhRUcg	Vinn	GOLD III	NONE	JUNGLE	53	7.42	7.17	7.8	11341.67	10558.77	44528.56	9373.81	8503.16	77847.66	8778.48	16547.27	8690.57	1229.89	1389.78	131067.61	19382.87	26441.14	597.99	2582.75	11566.09	7201.01	1.16	22.71	10.12	2.16	0.63	0.0	241.24	17365.63	20.51	83.77	60.21	83.54	40.98	5.28	14.26	0.58	0.08	0.01	0.0	0.0	0.18	0.96	1.73	2.97	1.44
8zHomHEYvmX2s4ezeJ0lb2etrQsKEXSmmoBB2ol8ngvj358	NerfThisFish	GOLD III	SOLO	MID	59	9.67	5.85	6.05	11605.54	10816.5	48598.61	10125.08	8127.77	53946.11	8609.76	12871.02	5043.81	1191.79	1350.7	107589.13	19927.23	22350.3	626.25	2337.51	5487.66	3997.61	1.07	20.3	8.94	1.72	1.48	0.0	151.35	14800.24	12.64	139.76	9.99	175.95	5.49	2.12	14.36	0.84	0.09	0.01	0.01	0.0	0.15	0.93	2.19	4.39	1.58
KSZV14pX6QKbPnamCQIue_99XQTyPnCGziLF37W1j_OI0yI	Mutе Аll Сhаt	GOLD III	SOLO	MID	52	7.94	4.83	5.66	11309.65	10360.28	32825.63	6141.42	7116.23	80220.66	9887.94	13206.23	6539.98	1252.83	1732.82	119587.15	17282.95	22056.26	624.81	3838.07	7445.35	4919.48	1.1	14.65	6.37	1.01	1.31	0.0	131.74	20758.42	13.86	145.79	13.22	202.57	7.63	2.25	14.36	1.1	0.19	0.03	0.0	0.0	0.15	1.3	1.74	4.27	1.73
9NLbjpEJbtdY1U0vaG3ckOZ-Al19dWzTApYS3MrwyYVmPdg	YourSempai	GOLD III	SOLO	TOP	50	6.77	6.76	7.92	10861.7	9851.55	44063.58	9652.93	8812.36	65758.34	8733.53	15654.36	6591.02	1130.97	1913.06	116413.72	19518.22	26380.61	587.83	3022.16	9769.62	6959.74	1.15	14.35	6.93	1.35	0.29	0.0	281.56	24468.0	26.97	101.84	35.37	133.27	20.77	5.75	14.11	0.52	0.02	0.01	0.0	0.0	0.12	1.05	1.54	2.85	1.38
o52TGcTrpURL1DhGxzrGdrm2u1PIGAV_J5kTmkhkTaHmNXE	Monkhbat	GOLD III	SOLO	TOP	48	5.17	5.53	5.58	9919.08	9030.63	30654.01	4645.85	8289.92	61946.12	8535.75	15061.1	8245.33	1819.35	1503.22	100846.27	15001.7	24855.09	561.53	3695.94	9144.42	6490.69	1.06	13.87	6.53	1.5	0.26	0.0	175.93	23060.92	21.1	116.53	15.89	8.19	8.96	1.4	13.92	0.42	0.07	0.0	0.0	0.0	0.32	1.55	1.12	2.68	1.31
GkFLVFbKoMG9qquhI7j6ex6L5BTxCAGm5EJLmn25MtdHeQI	DeXsToR	GOLD III	SOLO	BOTTOM	42	4.11	7.25	7.79	9402.11	8713.05	45853.56	9629.12	7550.74	39480.76	4857.16	11823.53	5335.66	1392.62	959.91	90670.72	15879.63	20335.01	504.82	2396.89	4876.51	3077.19	1.62	27.37	13.16	1.9	1.07	0.0	170.25	15927.44	24.4	102.69	11.02	75.06	7.3	0.98	13.41	0.28	0.01	0.0	0.0	0.0	0.1	0.66	0.9	1.73	1.21
jreB_APC9dzhTNRSNcFIXB56B8dbsn2XziXL17Ew1l3l_cs	MonsterKillert	GOLD III	NONE	JUNGLE	51	5.77	7.53	9.38	10765.63	9684.4	32850.09	5624.63	9723.19	72523.17	10564.02	16310.53	8468.99	985.32	1164.03	113842.99	17174.6	27198.54	483.04	2156.18	9329.38	6740.74	1.72	27.03	12.11	2.92	1.87	0.0	280.08	19872.7	26.21	93.3	42.12	199.59	29.79	3.45	13.89	0.49	0.04	0.0	0.0	0.0	0.1	0.81	1.36	2.31	1.35
EFdmZmyqdPcZTKZ2cKSo05McfqVHzFAZ2E7byMD2yX65P70	Nazar Azazar	GOLD III	SOLO	TOP	55	7.01	7.13	7.17	10703.07	9819.35	26720.83	5157.94	8431.63	76899.53	10769.24	15533.82	7970.27	2043.85	1315.8	111591.57	17971.88	25282.18	510.23	2672.47	7077.98	5816.29	2.14	15.98	8.37	1.0	0.08	0.0	233.68	18841.29	22.07	104.11	34.06	264.59	23.95	3.05	13.89	0.65	0.09	0.02	0.0	0.0	0.12	0.97	1.77	2.99	1.47
QRmPtz43BuqiN_RKz6jhdfWPm-3LznPgrHdA2EadsSrsxuc	3FID	GOLD III	DUO_CARRY	BOTTOM	58	9.33	6.17	7.0	12644.06	11683.93	19758.1	4641.68	7967.38	128386.11	19259.74	13556.13	7849.46	1124.14	1339.7	155994.4	25026.2	22864.02	525.65	5406.51	13389.68	4155.98	1.17	18.16	8.23	1.36	1.4	0.0	238.18	16548.28	25.35	153.73	25.26	611.82	15.68	3.28	14.03	1.33	0.18	0.04	0.01	0.0	0.31	2.08	2.09	4.04	1.78
ekKUckt78abS3W9rx-vu1V07uzTwSS_Pvawv2ASbyPkVHBI	Perimetr	GOLD III	DUO_SUPPORT	BOTTOM	48	4.98	5.78	12.54	9523.01	8327.52	45309.13	14000.14	8179.74	13482.58	2604.11	10405.46	5414.23	1482.83	1103.6	64206.83	18087.9	19689.56	585.55	1542.74	3322.55	6831.08	3.69	32.42	16.01	3.05	0.9	0.0	281.12	14084.03	38.45	63.18	3.05	0.38	1.38	0.68	13.65	0.2	0.03	0.01	0.0	0.0	0.08	0.57	1.09	2.55	1.17
4CCkKKv8VRZGwIG20DcAI9Q4sA_rmU7dbAgZN9WwIFgpEQI	Алькастрас	GOLD II	NONE	JUNGLE	50	6.52	6.84	10.42	11166.26	10102.38	102237.75	15767.41	10478.14	27062.47	2724.61	18455.12	12976.09	1602.01	1204.4	142277.25	20094.99	30138.52	569.54	1705.29	16247.0	13777.63	2.07	38.21	3.82	2.38	0.37	0.0	606.51	19649.22	41.8	39.18	105.21	19.7	76.43	8.9	13.95	0.59	0.07	0.02	0.0	0.0	0.1	0.9	1.62	2.81	1.39
ae6SUNwCw30swbvoGjGv7gAxwR6fzw2GQLAEJi1bMdhRwbk	M E D U S А	GOLD II	DUO_CARRY	BOTTOM	51	7.37	6.72	7.63	11933.26	10730.13	24618.21	3898.59	7717.17	106100.82	14224.99	14177.47	7925.17	731.97	1114.98	138645.01	18856.25	23010.49	569.24	4024.71	12103.22	5726.95	2.96	25.59	9.88	2.04	0.9	0.0	134.71	11892.74	17.51	155.24	22.09	548.02	13.42	1.52	14.13	0.96	0.19	0.05	0.01	0.0	0.31	1.43	1.8	3.06	1.64
